gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,0.04225352112676056,1,1,0,1,0,0,0,0,1,0.617412935323383,0.03524117239787676,0,1,0,1,0,0,0,0,0,1,0.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.012935323383084563,8.654511885529664e-05,0,0,1,1,0,0,0,1,0,0,0.0
0,0,1,1,0.36619718309859156,1,1,1,1,0,1,1,0,0,0.8208955223880597,0.3201880913916455,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.295774647887324,1,1,1,0,0,0,1,1,1,0.8208955223880597,0.23957996768982232,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.15492957746478872,1,0,0,1,0,1,0,0,1,0.3532338308457711,0.07268059081467805,1,0,0,1,0,0,0,0,0,1,0.0
1,0,1,1,0.02816901408450704,0,0,0,0,0,1,0,0,1,0.12686567164179102,0.008798753750288484,1,0,0,1,0,0,0,0,0,1,1.0
1,0,1,1,0.46478873239436624,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.10366374336487423,0,0,1,0,1,0,0,1,0,0,0.0
0,0,1,0,0.323943661971831,1,1,1,0,0,1,0,0,1,0.39900497512437816,0.15325409646895918,1,0,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0.7042253521126761,1,1,0,0,1,0,0,0,0,0.6144278606965173,0.4873701823217171,0,1,0,1,0,0,0,1,0,0,1.0
1,1,0,0,0.18309859154929578,0,0,0,0,0,0,1,1,1,0.2796019900497512,0.0754558042926379,1,0,0,1,0,0,0,0,1,0,0.0
0,0,1,0,0.8169014084507042,1,1,1,1,1,1,1,1,0,0.9502487562189054,0.7549561504731134,0,1,0,0,0,1,0,0,1,0,0.0
0,0,0,0,0.02816901408450704,1,0,0,1,1,0,0,1,0,0.7179104477611941,0.028807985229633046,0,1,0,1,0,0,0,0,1,0,0.0
1,0,1,1,0.9014084507042254,1,1,1,0,1,1,1,1,0,0.9059701492537312,0.8445361181629356,0,1,0,0,0,1,0,0,1,0,0.0
0,1,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,1,0.5174129353233831,0.03612970228479114,0,1,0,1,0,0,0,0,0,1,1.0
1,0,1,1,0.8169014084507042,1,1,1,1,1,1,1,1,0,0.7169154228855721,0.597190168474498,1,0,0,0,0,1,0,1,0,0,0.0
0,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.46766169154228854,0.5146607431340873,1,0,0,0,0,1,0,1,0,0,0.0
1,0,1,1,0.8591549295774649,1,0,0,1,1,0,1,1,1,0.8149253731343283,0.7228825294253405,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.3802816901408451,1,1,1,1,0,0,0,1,1,0.7587064676616915,0.30470805446572813,0,1,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.02816901408450704,1,0,0,0,0,1,0,1,0,0.4218905472636816,0.020551580890837758,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,1,0.25352112676056343,1,1,0,0,0,0,0,0,1,0.05820895522388059,0.0485114239556889,0,0,1,1,0,0,0,1,0,0,0.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01243781094527363,8.077544426494335e-05,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.323943661971831,1,0,0,1,1,1,0,0,1,0.6736318407960199,0.2409819986152781,0,1,0,1,0,0,0,0,1,0,0.0
0,1,0,0,0.7887323943661972,1,0,0,0,1,1,0,0,1,0.35074626865671643,0.3481421647819063,1,0,0,0,1,0,0,0,1,0,0.0
1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0.07164179104477608,0.21320678513731828,0,0,1,0,0,1,0,1,0,0,0.0
0,0,0,0,0.9295774647887325,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.16295291945534274,0,0,1,0,0,1,1,0,0,0,0.0
0,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,1,0.025870646766169153,0.12148626817447496,0,0,1,0,1,0,0,1,0,0,0.0
0,0,1,1,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7129353233830846,0.7429436879759981,1,0,0,0,0,1,0,1,0,0,0.0
1,0,1,0,0.35211267605633806,1,1,0,0,0,0,0,0,0,0.0771144278606965,0.07676552042464806,0,0,1,0,1,0,0,0,0,1,0.0
1,0,0,0,0.47887323943661975,1,1,1,1,1,1,1,1,1,0.944776119402985,0.4494864989614586,0,1,0,0,0,1,0,0,0,1,0.0
1,0,1,1,0.7605633802816901,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.44124163397184396,0,1,0,0,0,1,0,1,0,0,0.0
1,0,1,1,0.4507042253521127,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.0751846295868913,0,0,1,0,0,1,0,0,0,1,0.0
0,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.9094527363184081,0.9071601661666282,0,1,0,0,0,1,0,0,1,0,0.0
0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.009452736318407956,4.6157396722824526e-05,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.1267605633802817,0,0,0,0,0,0,0,1,1,0.15572139303482585,0.032269789983844915,1,0,0,1,0,0,0,0,0,1,1.0
1,1,1,0,0.5070422535211268,1,0,0,0,1,1,1,0,0,0.7139303482587065,0.3869086083544888,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.15492957746478872,0,0,0,1,0,1,0,0,0,0.15671641791044777,0.048886452804061856,1,0,0,1,0,0,0,0,0,1,0.0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.00018462958689129897,0,0,1,0,1,0,0,0,0,1,0.0
0,0,1,0,0.8591549295774649,0,0,1,1,0,1,0,0,1,0.20248756218905473,0.2684918070620817,1,0,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.00074428802215555,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.23943661971830985,1,1,1,0,1,0,0,0,1,0.42139303482587065,0.13126586660512346,1,0,0,1,0,0,0,0,0,1,0.0
0,1,1,0,0.9577464788732395,1,1,0,1,0,0,1,0,1,0.7134328358208956,0.7067101315485806,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.014084507042253521,1,0,0,1,0,0,0,0,1,0.5621890547263682,0.014539579967689824,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,1,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.045713131779367644,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.15492957746478872,1,1,0,0,0,0,1,0,1,0.6587064676616915,0.12009577659819987,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.018809139164551122,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.36619718309859156,1,0,1,0,1,1,1,1,0,0.6313432835820896,0.25314447265174245,1,0,0,0,1,0,0,0,1,0,0.0
0,0,0,1,0.36619718309859156,1,1,0,0,0,1,0,0,1,0.6094527363184079,0.24945188091391648,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.0,1,0,0,0,0,0,1,1,0,0.7054726368159204,0.008117932148626817,0,1,0,1,0,0,0,0,0,1,1.0
1,1,0,0,0.323943661971831,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.05090583891068544,0,0,1,1,0,0,0,0,0,1,0.0
0,1,0,0,0.18309859154929578,1,1,0,0,0,0,0,0,1,0.564179104477612,0.11746480498499885,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.4366197183098592,1,0,0,1,0,0,0,0,1,0.5587064676616916,0.2605758135241172,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.02228825294253404,0,0,1,0,1,0,0,0,0,1,0.0
0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.06716417910447761,0.0007154396492037849,0,0,1,1,0,0,0,0,0,1,0.0
0,1,0,1,0.5211267605633804,1,1,1,0,0,0,0,0,1,0.618905472636816,0.36277982921763213,0,1,0,1,0,0,0,0,0,1,0.0
1,0,1,1,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.02213824140318486,0,0,1,0,0,1,0,0,0,1,0.0
0,0,1,1,0.7464788732394366,1,1,1,1,0,1,0,0,1,0.4716417910447761,0.40940456958227556,1,0,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.3943661971830986,1,1,0,0,0,0,1,1,1,0.5248756218905473,0.23786060466189707,1,0,0,0,1,0,0,1,0,0,0.0
0,1,1,0,0.6056338028169015,1,1,0,0,1,0,1,0,1,0.7059701492537314,0.46404338795291944,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,1,0.8169014084507042,1,0,1,1,1,1,1,1,1,0.681592039800995,0.5962612508654512,1,0,0,0,0,1,0,0,1,0,0.0
1,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,1,1,0.3686567164179104,0.02046503577198246,1,0,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.23943661971830985,1,0,1,1,0,1,0,0,1,0.43034825870646765,0.1233152550196169,1,0,0,0,1,0,0,0,0,1,0.0
0,1,0,0,0.9295774647887325,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.19078582967920613,0,0,1,0,0,1,0,1,0,0,0.0
1,0,1,1,0.295774647887324,1,0,0,1,0,1,0,0,0,0.36716417910447763,0.13700092314793447,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,1,0.4507042253521127,0,0,1,0,0,1,0,0,0,0.15721393034825865,0.12637318255250404,1,0,0,0,1,0,0,1,0,0,0.0
0,0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.01018347565197323,0,0,1,1,0,0,0,0,0,1,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.002232864066466651,0,0,1,1,0,0,0,0,0,1,0.0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7109452736318408,0.7293445649665359,1,0,0,0,0,1,0,1,0,0,0.0
0,0,0,1,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.019074544195707362,0,0,1,1,0,0,0,0,0,1,0.0
0,0,1,1,0.9295774647887325,1,1,0,0,0,0,0,0,0,0.0800995024875622,0.1927186706669744,0,0,1,0,0,1,0,0,0,1,0.0
1,0,1,0,0.2112676056338028,1,1,0,0,0,0,1,0,1,0.663681592039801,0.15687168243711055,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.024378109452736302,0.013708746826678973,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.056338028169014086,0,0,1,1,1,1,0,0,1,0.24875621890547261,0.02310177705977383,1,0,0,1,0,0,0,0,0,1,1.0
0,0,1,1,0.3098591549295775,1,1,0,0,0,0,0,0,1,0.29950248756218906,0.12097276713593355,1,0,0,0,1,0,0,1,0,0,1.0
0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.6099502487562188,0.007010154627279021,0,1,0,1,0,0,0,0,1,0,1.0
1,1,1,0,0.6901408450704226,1,0,0,0,0,0,0,0,1,0.5253731343283582,0.395343872605585,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.0404165705054235,0,0,1,0,0,1,0,1,0,0,0.0
1,0,1,0,0.943661971830986,1,1,1,1,1,0,1,1,1,0.9208955223880596,0.8694668820678514,0,1,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0.0,1,1,0,0,0,0,1,0,0,0.6592039800995024,0.007581352411723978,0,1,0,1,0,0,0,0,1,0,1.0
1,1,1,0,0.33802816901408456,1,0,0,0,0,0,0,0,1,0.507960199004975,0.2070505423494115,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.9295774647887325,0,0,1,0,1,1,1,0,1,0.309452736318408,0.38109277636741284,1,0,0,0,1,0,1,0,0,0,0.0
0,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.07947149780752366,0,0,1,0,1,0,0,1,0,0,0.0
1,1,1,0,0.9295774647887325,1,1,1,1,0,0,1,1,1,0.8691542288557214,0.8185264251096238,0,1,0,0,1,0,0,0,1,0,0.0
0,1,1,0,1.0,0,0,1,1,1,1,1,1,1,0.4597014925373134,0.5333833371797831,1,0,0,0,0,1,0,1,0,0,0.0
0,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,1,1,0.8990049751243779,0.8853104084929609,0,1,0,0,0,1,0,1,0,0,1.0
0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0.31492537313432833,0.0035887375951996307,1,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.6338028169014085,0,0,0,1,0,0,0,0,0,0.11990049751243781,0.1570851603969536,1,0,0,1,0,0,1,0,0,0,1.0
1,1,0,0,0.014084507042253521,0,0,0,0,1,0,0,0,1,0.12089552238805967,0.006906300484652667,1,0,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.27014925373134324,0.003069466882067851,1,0,0,1,0,0,0,0,0,1,1.0
1,0,1,0,0.6619718309859155,1,0,0,1,1,0,0,1,1,0.4716417910447761,0.3549330717747519,1,0,0,0,1,0,0,0,1,0,0.0
1,0,1,0,0.8450704225352113,1,1,0,0,1,1,1,1,1,0.8462686567164178,0.7500057696745904,0,1,0,0,1,0,1,0,0,0,0.0
1,0,1,0,0.4366197183098592,1,0,0,1,0,0,0,1,0,0.6557213930348259,0.2962324024924994,0,1,0,1,0,0,1,0,0,0,1.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.2606965174129353,0.007373644126471267,1,0,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.004621509346872836,0,0,1,1,0,0,0,0,1,0,1.0
1,0,0,0,0.056338028169014086,1,0,0,0,0,1,0,1,1,0.6681592039800995,0.04697669051465497,0,1,0,1,0,0,0,1,0,0,1.0
1,0,1,1,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7129353233830846,0.7297369028386799,1,0,0,0,0,1,1,0,0,0,0.0
0,0,1,0,0.5070422535211268,1,1,1,0,0,0,0,0,1,0.36616915422885565,0.23216593584121856,1,0,0,1,0,0,0,0,0,1,0.0
0,0,1,1,0.9014084507042254,1,1,0,0,1,1,1,1,1,0.854228855721393,0.7709727671359335,0,1,0,0,0,1,1,0,0,0,0.0
1,0,0,1,0.9295774647887325,1,1,0,1,0,1,1,1,1,0.8791044776119402,0.8338218324486499,0,1,0,0,1,0,1,0,0,0,0.0
0,0,0,1,0.676056338028169,1,1,0,0,0,0,0,0,0,0.5666666666666667,0.4222824832679437,0,1,0,1,0,0,0,1,0,0,1.0
0,0,1,1,0.6901408450704226,1,1,1,0,0,1,1,0,1,0.5199004975124378,0.40016732056312027,1,0,0,0,0,1,0,1,0,0,0.0
0,0,1,1,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.04527463651050081,0,0,1,0,1,0,0,0,1,0,0.0
1,0,0,1,0.22535211267605634,1,1,0,0,1,0,0,0,1,0.3741293532338309,0.10601200092314794,1,0,0,0,1,0,0,0,0,1,1.0
1,0,1,1,0.8873239436619719,1,1,0,0,0,0,0,0,1,0.057711442786069655,0.1777463651050081,0,0,1,0,0,1,0,0,0,1,0.0
0,0,1,0,0.33802816901408456,0,0,0,0,1,0,1,0,1,0.1975124378109453,0.10980844680360029,1,0,0,0,1,0,0,1,0,0,0.0
0,1,0,0,0.3098591549295775,1,1,0,1,1,0,1,1,1,0.8771144278606965,0.2844103392568659,0,1,0,1,0,0,0,0,1,0,1.0
0,1,1,0,0.323943661971831,0,0,0,0,1,1,0,0,0,0.15920398009950248,0.09339949226863606,1,0,0,1,0,0,0,0,0,1,0.0
1,0,0,0,0.5070422535211268,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.43754327255942765,0,1,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0.28169014084507044,1,0,0,0,0,0,0,0,1,0.5014925373134329,0.17013616432033235,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2741293532338308,0.0031156242787906754,1,0,0,1,0,0,0,0,0,1,0.0
1,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,0,1,0.572139303482587,0.08752596353565659,0,1,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.07042253521126761,1,0,0,1,0,0,0,1,1,0.6582089552238807,0.062029771520886234,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.7042253521126761,1,1,1,1,0,0,0,1,1,0.7776119402985074,0.5645338102930995,0,1,0,0,1,0,0,1,0,0,0.0
1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.019449573044080314,0,0,1,1,0,0,0,0,0,1,0.0
1,0,0,0,0.07042253521126761,0,0,1,1,0,1,0,1,0,0.32537313432835824,0.03332564043387953,1,0,0,1,0,0,0,1,0,0,0.0
0,0,1,1,0.647887323943662,1,1,1,1,1,1,1,1,1,0.7189054726368159,0.4961400876990538,1,0,0,0,0,1,0,0,0,1,0.0
1,0,1,1,0.8450704225352113,1,1,1,1,1,1,0,1,1,0.6084577114427862,0.5540906992845603,1,0,0,0,1,0,0,0,1,0,0.0
1,0,0,0,0.7183098591549296,0,0,1,1,1,0,1,1,1,0.4029850746268656,0.3484594968843757,1,0,0,0,0,1,1,0,0,0,0.0
1,0,1,1,0.47887323943661975,1,1,1,1,0,0,0,0,1,0.4099502487562189,0.24441495499653823,1,0,0,1,0,0,0,1,0,0,0.0
0,0,1,0,0.9859154929577465,1,1,0,1,1,0,1,1,1,0.8701492537313432,0.8600680821601662,0,1,0,0,1,0,1,0,0,0,0.0
1,0,0,0,0.07042253521126761,1,0,1,1,0,0,0,0,0,0.37810945273631835,0.042730210016155096,1,0,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.619718309859155,1,0,1,0,1,0,0,0,0,0.3487562189054726,0.26280290791599353,1,0,0,0,0,1,0,1,0,0,0.0
1,1,0,0,0.014084507042253521,1,1,0,0,0,0,1,0,1,0.6696517412935323,0.01946111239326102,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.04225352112676056,1,0,0,1,0,0,1,1,1,0.5014925373134329,0.0279771520886222,1,0,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0.06019900497512437,0.00226748211400877,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.04225352112676056,1,0,0,0,0,0,1,0,0,0.5930348258706467,0.03235633510270021,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.7042253521126761,1,1,1,0,0,1,0,0,0,0.4144278606965174,0.3490422340180014,1,0,0,0,1,0,0,1,0,0,0.0
0,0,1,1,0.8309859154929577,1,1,0,0,0,0,0,0,0,0.056716417910447736,0.17165935841218558,0,0,1,0,1,0,0,1,0,0,0.0
0,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,1,0.018905472636815884,0.016720516962843292,0,0,1,0,1,0,0,0,0,1,0.0
0,0,0,0,0.02816901408450704,1,1,0,1,1,0,1,1,1,0.8666666666666666,0.03513154858066005,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.22535211267605634,1,1,0,0,1,1,0,1,1,0.7701492537313434,0.18707592891760905,0,1,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.09859154929577466,1,1,0,0,0,0,1,0,1,0.6845771144278606,0.08577198246018926,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.6338028169014085,1,0,1,0,1,1,1,1,0,0.6243781094527363,0.44167435956612044,1,0,0,0,0,1,0,0,0,1,0.0
1,0,0,0,0.943661971830986,1,0,1,1,1,1,1,1,1,0.6388059701492538,0.649411493191784,1,0,0,0,0,1,0,1,0,0,0.0
0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.35074626865671643,0.004004154165705054,1,0,0,1,0,0,0,0,0,1,1.0
1,0,1,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.0069524578813754895,0,0,1,0,1,0,1,0,0,0,0.0
1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0681592039800995,0.000726978998384491,1,0,0,1,0,0,0,0,0,1,1.0
0,0,0,1,0.3802816901408451,1,0,0,1,0,1,0,0,1,0.3597014925373134,0.1728363720286176,1,0,0,0,1,0,0,1,0,0,0.0
1,0,0,0,0.5352112676056339,1,0,0,1,0,0,1,0,1,0.4014925373134328,0.25452342487883683,1,0,0,0,1,0,0,1,0,0,0.0
0,0,0,0,0.14084507042253522,1,0,0,0,1,0,0,1,0,0.6621890547263681,0.10038656819755366,0,1,0,1,0,0,0,0,1,0,0.0
1,0,1,0,0.9859154929577465,0,0,0,1,1,1,1,1,1,0.4293532338308458,0.4952169397645973,1,0,0,0,0,1,0,1,0,0,0.0
0,0,0,1,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.0027809831525501963,0,0,1,1,0,0,0,0,0,1,0.0
0,1,1,0,0.4084507042253521,1,0,0,1,1,0,0,0,1,0.6109452736318408,0.2707535195015001,0,1,0,1,0,0,0,0,0,1,1.0
1,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.03863951073159474,0,0,1,0,1,0,0,0,0,1,0.0
1,0,1,0,0.7605633802816901,1,1,0,1,1,0,1,0,1,0.7582089552238807,0.583233325640434,0,1,0,1,0,0,0,1,0,0,0.0
1,0,0,0,0.8028169014084507,1,1,1,0,0,0,0,0,1,0.6124378109452736,0.5201996307408262,0,1,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.056338028169014086,1,0,1,0,0,1,0,0,0,0.3577114427860697,0.033400646203554124,1,0,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.011940298507462671,7.500576967459007e-05,0,0,1,1,0,0,0,0,1,0,1.0
0,1,0,0,0.11267605633802817,1,1,0,0,0,0,0,0,1,0.5552238805970149,0.07611931687052852,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.35211267605633806,1,0,0,0,0,1,0,0,0,0.30746268656716413,0.14060696976690515,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.6901408450704226,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.11598776828986847,0,0,1,0,0,1,0,1,0,0,0.0
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9492537313432835,0.9420666974382645,0,1,0,0,0,1,1,0,0,0,0.0
1,0,0,1,0.5915492957746479,1,0,1,1,0,1,1,1,1,0.873134328358209,0.5208285252711747,0,1,0,0,1,0,0,1,0,0,0.0
0,0,0,0,0.7746478873239437,1,1,0,0,0,0,0,0,1,0.07661691542288557,0.16446457419801525,0,0,1,0,0,1,1,0,0,0,0.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.008457711442786064,3.4618047542118394e-05,0,0,1,1,0,0,0,0,0,1,0.0
0,0,1,1,1.0,1,1,0,1,1,0,1,1,1,0.8472636815920399,0.8485864297253635,0,1,0,0,0,1,0,0,1,0,1.0
0,0,1,0,1.0,1,1,1,1,0,1,0,1,1,0.8189054726368158,0.8430994691899377,0,1,0,0,0,1,1,0,0,0,0.0
0,0,1,0,0.49295774647887325,1,1,0,0,0,0,1,1,1,0.7676616915422886,0.39873067159012227,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.056338028169014086,1,0,0,0,1,1,1,1,0,0.5661691542288557,0.04313985691207016,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.16901408450704225,1,1,0,1,1,0,0,0,1,0.6587064676616915,0.11998615278098315,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.6056338028169015,1,0,0,1,1,0,0,1,0,0.7054726368159204,0.4583371797830602,0,1,0,0,1,0,0,1,0,0,0.0
1,1,1,1,0.971830985915493,1,1,0,1,1,1,1,1,1,0.8920398009950249,0.8604950380798524,0,1,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.0942418647588276,0,0,1,0,1,0,0,1,0,0,0.0
1,1,1,0,0.4366197183098592,1,1,0,0,0,0,1,0,1,0.6736318407960199,0.3011539349180706,0,1,0,1,0,0,0,1,0,0,1.0
1,0,1,0,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.06666666666666665,0.19611700900069237,0,0,1,0,0,1,0,1,0,0,0.0
1,1,0,0,0.2112676056338028,1,0,0,0,0,1,1,0,0,0.40945273631840795,0.11598199861527811,1,0,0,1,0,0,0,0,1,0,1.0
0,1,1,1,0.943661971830986,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.13555850450034618,0,0,1,0,1,0,1,0,0,0,0.0
0,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,1,0.5144278606965175,0.1369374567274406,0,1,0,1,0,0,0,1,0,0,0.0
0,0,1,1,0.943661971830986,1,0,1,1,0,1,1,1,0,0.6427860696517412,0.6643953381029309,1,0,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.007462686567164173,0.006935148857604431,0,0,1,1,0,0,0,0,0,1,0.0
1,0,1,1,0.35211267605633806,0,0,1,1,0,1,0,0,0,0.20497512437810944,0.11612624048003695,1,0,0,1,0,0,0,1,0,0,0.0
1,0,0,0,0.3943661971830986,0,0,0,1,0,0,0,0,1,0.12288557213930351,0.09664781906300486,1,0,0,1,0,0,0,0,1,0,1.0
0,0,0,1,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.011908608354488807,0,0,1,1,0,0,0,1,0,0,0.0
0,0,1,0,0.971830985915493,1,1,0,1,1,0,1,0,1,0.763681592039801,0.7597622894068774,0,1,0,0,1,0,1,0,0,0,0.0
0,0,1,0,0.323943661971831,1,0,1,0,0,1,1,1,0,0.5587064676616916,0.1954881144703439,1,0,0,0,1,0,1,0,0,0,0.0
1,1,1,0,1.0,1,1,1,1,1,1,0,1,0,0.5990049751243781,0.6535252711747057,1,0,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0.5577114427860697,0.006404338795291945,0,1,0,1,0,0,0,0,0,1,0.0
0,0,1,0,0.971830985915493,0,0,0,1,1,1,0,1,1,0.3263681592039801,0.41730325409646896,1,0,0,0,1,0,1,0,0,0,0.0
1,0,1,1,0.49295774647887325,1,0,0,0,0,0,0,0,0,0.009452736318407956,0.07894068774521118,0,0,1,1,0,0,1,0,0,0,0.0
1,1,0,0,0.5211267605633804,1,1,0,0,0,1,1,1,1,0.8089552238805969,0.4287387491345488,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,1,0.5149253731343283,0.1298984537272098,0,1,0,1,0,0,0,0,1,0,1.0
